system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,EVI,NDRE,NDVI,NDWI,SAVI,VH,VH_VV,VV,VV_contrast,VV_ent,VV_var,agbd,agbd_se,elevation,slope,.geo
22946,0.21146667,0.1233,0.0503,0.070875,0.0629,0.113,0.21915,0.2629,0.26285,0.286,0.395783824376223,0.39869627,0.61381423,0.10833125,0.36321524187697896,-15.83454448539947,-6.970041260083358,-8.864503225316112,52.03869047619048,4.120434023102923,40.57237634639205,10.405950546264648,17.14036750793457,333,2.1013482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11980569460835,10.509951955966857]}"
22947,0.2691,0.2153,0.06115,0.089666665,0.1189,0.15543333,0.2224,0.2534,0.25575,0.27083334,0.22649409720816988,0.24397068,0.36527425,-0.025435857,0.23469387616026832,-17.854583193086576,-7.730671505524763,-10.123911687561813,56.21329365079363,3.9511924431247323,91.10298071776197,10.338996887207031,17.140888214111328,334,2.6439395,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11284375115642,10.510401113608918]}"
22948,0.21053334,0.1398,0.051285714,0.074,0.0735,0.12035,0.2202,0.2646,0.2632,0.2842,0.35940090474982817,0.37244168,0.56340957,0.111173674,0.3400860730378613,-16.28622429324507,-7.380854665240861,-8.905369628004209,74.06646825396824,4.0313233688045935,84.06189275478391,44.067638,17.12993812561035,335,3.3579288,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.1126191723354,10.510625692429947]}"
22949,0.1615,0.08361667,0.0395,0.059766665,0.0445,0.092075,0.20455,0.2548,0.2599,0.2791,0.4375736477204104,0.47680944,0.7076216,0.23350735,0.4016658410730592,-15.415579736628418,-7.4386284204162285,-7.9769513162121894,13.70634920634921,3.9434732298414215,12.452878952522951,49.60693359375,17.131473541259766,335,0.9432342,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11913195814526,10.510850271250977]}"
22950,0.1591,0.0836,0.04045,0.061125,0.045433335,0.09285,0.21255,0.2657,0.26906666,0.2895,0.4514956587531248,0.48689845,0.7110758,0.25683147,0.4118477486609331,-15.744157733330029,-7.447979366507868,-8.296178366822161,20.029761904761905,3.9866263779946767,17.772160021444506,49.60693359375,17.131473541259766,336,1.8859575,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.1193565369663,10.510850271250977]}"
22951,0.23810834,0.14955,0.0483,0.06998,0.06225,0.11540417,0.209025,0.247,0.251175,0.2703,0.37413111937705845,0.37037244,0.60277575,0.026705692,0.3483879709024287,-16.157433387374574,-6.50892475653087,-9.648508630843704,65.375,3.92648902089625,119.12519486962265,105.988487,17.124719619750977,368,4.9938507,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.13642452736455,10.510850271250977]}"
22952,0.21445,0.14735,0.0548,0.07724125,0.07706,0.123675,0.20814,0.250725,0.254825,0.27062,0.34023702270750666,0.34649932,0.5356223,0.08603696,0.32053408451777965,-16.898074087271635,-7.871869303885003,-9.026204783386632,74.67757936507935,4.127829578608244,94.27684771825625,107.31657409667969,17.121990203857422,337,1.3226756,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11239459351437,10.511074850072006]}"
22953,0.1631,0.0826,0.0435,0.0682,0.05405,0.103,0.2338,0.3062,0.308,0.3289,0.4861031354713534,0.49878344,0.70142245,0.307578,0.44188272270118667,-14.84701431480655,-7.758442569386088,-7.088571745420462,59.10912698412699,3.7976922751998456,74.72076955784541,41.82566452026367,17.130632400512695,358,2.9753976,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.12923800509161,10.511299428893036]}"
22954,0.30403334,0.23675,0.08715,0.1183,0.13935,0.17845,0.2398,0.2679,0.2748,0.2901,0.23236864518646616,0.21257584,0.32705542,-0.05050389,0.2222556564915499,-17.077592357750106,-6.720838251130001,-10.356754106620105,124.97321428571425,4.170827619615252,110.13995082987276,31.63001251220703,17.13026237487793,333,2.9354572,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.1119454358723,10.511524007714065]}"
22955,0.15415,0.0744,0.038366668,0.06106,0.0436,0.09115,0.211,0.2705,0.2758,0.28773335,0.46453005328839064,0.5032021,0.7269881,0.28293988,0.4250671077366788,-15.735236227845055,-7.893473183084983,-7.841763044760072,49.48511904761904,3.99345479379993,111.82089612464915,34.03750991821289,17.129240036010742,336,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11845822168218,10.511524007714065]}"
22956,0.16646667,0.0808,0.041675,0.06622,0.0499,0.09912,0.2422,0.3055,0.31203333,0.3296,0.5045407989947244,0.5178441,0.7242586,0.30421454,0.45618376549791484,-14.696769249195684,-7.8132132125610525,-6.883556036634632,114.77876984126983,4.095186558244624,168.7874336655841,56.98702621459961,17.12828826904297,328,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11172085705127,10.511973165356126]}"
22957,0.292925,0.201225,0.071525,0.10035,0.107,0.1595,0.24035,0.27039167,0.27885,0.2974,0.31033017471445756,0.27227098,0.4453803,-0.024616346,0.2909916865447643,-17.90818107454675,-7.321992974363788,-10.586188100182962,76.50992063492063,4.172890557652632,114.94248196963963,10.445266723632812,17.140701293945312,336,3.3579333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11823364286114,10.511973165356126]}"
22958,0.2077,0.12250833,0.0524,0.076642856,0.0689,0.115833335,0.21995,0.26413333,0.270425,0.28376666,0.39030271377964143,0.40022868,0.59389967,0.13118953,0.3601554785928769,-16.537448102497414,-7.124688769062297,-9.412759333435117,86.57638888888889,3.8503437622952292,197.39174205560084,44.53103256225586,17.129213333129883,333,2.1013618,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11127169940922,10.512422322998185]}"
22959,0.3104,0.2314,0.077933334,0.10775,0.1287375,0.174625,0.2276,0.2538,0.2569,0.27765,0.22176132120272785,0.19066107,0.33233935,-0.09430636,0.21706824262767416,-17.51078942860167,-7.029220596269921,-10.481568832331748,80.67261904761904,4.126090298348852,93.98221765558992,32.099365234375,17.12860870361328,333,2.9354582,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11778448521908,10.512422322998185]}"
22960,0.3253,0.24043334,0.0805,0.110625,0.1257,0.1784,0.2598,0.28785,0.29345834,0.314375,0.29045878833210725,0.24384087,0.40022668,-0.051460583,0.2737694993255265,-16.470494231884622,-8.02731678784592,-8.443177444038701,59.244047619047635,3.785381379345976,108.65073656777349,20.217304229736328,17.132186889648438,362,1.8859676,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.13507705443838,10.512422322998185]}"
22961,0.18105,0.0989,0.043266665,0.0667,0.053,0.10125,0.22415,0.27685,0.27873334,0.30226666,0.4435769261116692,0.4670819,0.68046623,0.21245515,0.40710164912666624,-15.726625179288513,-7.381307903310432,-8.345317275978081,108.19543650793648,3.961654526595016,175.28143404351795,50.64627456665039,17.133695602416992,332,3.3798182,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11104712058818,10.512871480640246]}"
22962,0.15588333,0.073466666,0.0397,0.06283333,0.0430625,0.09215,0.23506667,0.3056,0.3106375,0.327,0.5261993567403376,0.5424386,0.7565027,0.33171976,0.47014466754827944,-15.42416197283194,-8.095695778733784,-7.328466194098155,105.65674603174602,4.044921181907551,81.8102776990545,51.311069,17.12870979309082,330,6.218655,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11082254176715,10.513320638282305]}"
22963,0.298025,0.2037,0.06674,0.09295,0.098825,0.1453,0.21761666,0.2512,0.2576,0.28216666,0.2940277904610113,0.27872923,0.4454654,-0.07275591,0.27808916266314776,-15.642877432192963,-6.550520442193545,-9.092356989999418,73.65873015873018,3.9382078298009526,111.72279305240954,14.360511779785156,17.13677978515625,364,2.6439526,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.13462789679632,10.513320638282305]}"
22964,0.1641,0.0829,0.042425,0.06386,0.04942,0.0981,0.23075,0.2901,0.29815,0.31505,0.4871394693648282,0.5048581,0.71562564,0.28999457,0.44019373601648115,-15.237412345295173,-7.669604028454982,-7.567808316840191,60.084325396825385,3.8726456905580147,44.23849186666848,37.68628692626953,17.129066467285156,328,5.8555884,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.1103733841251,10.513545217103335]}"
22965,0.2423,0.1583,0.06065,0.08525,0.0833,0.1356,0.22995,0.2726,0.2766,0.29843333,0.36567601351411066,0.34206697,0.53709364,0.066101365,0.33719037125751616,-15.718739124368867,-7.752689184149993,-7.966049940218873,123.94146825396825,4.073141555389411,178.04184283666837,27.371042251586914,17.12993812561035,333,3.7678707,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11711074875599,10.513545217103335]}"
22966,0.1809,0.090675,0.04485,0.06886,0.05018,0.107033335,0.2661,0.34455,0.3407,0.36666667,0.55637905618999,0.521888,0.743246,0.30636504,0.48915679090276476,-14.74799121666566,-7.875451398797773,-6.872539817867888,56.59623015873015,3.9326663312447874,120.09671733276264,33.789939880371094,17.131153106689453,365,3.8223345,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.13417873915427,10.513769795924365]}"
22967,0.1449,0.0648,0.03868,0.0629,0.0422,0.09206667,0.24536666,0.3099,0.31575,0.3322,0.5347577935247737,0.5484899,0.7642129,0.37088898,0.4782621419843841,-15.239321072571814,-7.881299679356538,-7.358021393215275,26.698412698412696,3.78426301272863,20.62709829303094,60.622761,17.128164291381836,327,2.8276882,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11014880530406,10.513994374745396]}"
22968,0.1744,0.093,0.04148,0.06605,0.049325,0.1002,0.2197,0.2713,0.2759,0.2902,0.449286150241027,0.467163,0.69667155,0.22540529,0.4118422320013496,-14.970455854430957,-7.635292075341652,-7.335163779089306,68.89682539682539,3.966205878709093,80.39161312674878,41.302959,17.127254486083984,332,1.3226817,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11688616993496,10.513994374745396]}"
22969,0.1529,0.0751,0.040225,0.0615,0.045833334,0.08923333,0.214,0.27255,0.2746,0.29616666,0.45829868441105437,0.5094824,0.71392906,0.28467837,0.4182545775210223,-14.851706594511306,-7.273683908705827,-7.578022685805479,15.575396825396826,3.828352533381995,16.654057224759526,85.10216522216797,17.12492561340332,328,2.0801501,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.10992422648303,10.514443532387455]}"
22970,0.18008333,0.112275,0.053625,0.076725,0.0695,0.1115,0.205075,0.2428,0.23885,0.2576,0.33771050404799724,0.36349362,0.5492135,0.14027688,0.31425125051960967,-14.71325009679731,-8.059471277757677,-6.6537788190396325,22.310515873015873,3.8192047391888444,24.42921607300559,31.137621,17.129724502563477,338,8.862931,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11666159111392,10.514443532387455]}"
22971,0.17225,0.1027,0.0463,0.06763333,0.0603,0.1031,0.20026666,0.2455,0.24945,0.2639,0.3741099683838677,0.41511843,0.61065376,0.18306851,0.3503859189133,-15.076681880333895,-7.239325824196148,-7.8373560561377476,15.726190476190478,3.741858513335621,39.36307358590784,63.77363967895508,17.13648223876953,346,3.8797026,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11621243347187,10.514668111208485]}"
22972,0.1622,0.084466666,0.042475,0.06205,0.0494,0.09535,0.2078,0.26106668,0.2685,0.2848,0.4394876921434082,0.47588292,0.6892104,0.24680752,0.40182173481653843,-15.347065929205707,-7.022762032572524,-8.324303896633182,50.47519841269842,4.029469311855437,71.70633247511614,45.63194274902344,17.127581,329,4.6273675,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.10947506884098,10.514892690029514]}"
22973,0.1722,0.09633333,0.042733334,0.06383333,0.05512,0.09905,0.197975,0.2411,0.2438,0.2601,0.37615030578367914,0.4221963,0.6312057,0.1721154,0.3542532438474074,-15.77487206783666,-6.875978938426012,-8.898893129410647,24.809523809523807,3.7105888452750317,41.44063366086448,114.839478,17.133142471313477,345,5.9348955,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11598785465084,10.515117268850544]}"
22974,0.21376666,0.1451,0.0696,0.094025,0.096716665,0.1401,0.23928,0.2782,0.2901,0.30196667,0.3585422446072154,0.34867504,0.4999354,0.15149513,0.3270969345915258,-16.406769538484806,-7.631794430440177,-8.774975108044629,167.05654761904756,4.109067698669087,145.74426709339969,15.850336074829102,17.136810302734375,330,4.993862,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.10902591119891,10.515791005313634]}"
22975,0.1476,0.0729,0.041075,0.05985,0.0462,0.0902,0.2182,0.276225,0.27895,0.29785,0.4662133131160563,0.5113098,0.7158235,0.30793577,0.42310489813345775,-15.474633827531504,-7.519884822418391,-7.954749005113112,19.296626984126984,3.7182696678237477,18.66506342120738,66.187141,17.12666130065918,354,1.885988,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.12586932277615,10.515791005313634]}"
22976,0.1648,0.08716,0.0418625,0.06306667,0.04994,0.09503333,0.2099,0.2573,0.2628,0.27623335,0.42624129890652035,0.46884027,0.68062925,0.22918616,0.392856272133292,-15.900048780733899,-7.633529776751912,-8.266519003981987,66.44742063492062,4.051136882990684,122.47943338213372,41.72323226928711,17.12863540649414,360,1.8543341,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.13283126622808,10.515791005313634]}"
22977,0.24295,0.1569,0.0581,0.08343333,0.0833,0.13823333,0.23205,0.2688,0.27336666,0.2954,0.3552869162822944,0.32831228,0.5328972,0.058910847,0.33280154306685367,-16.659270540559234,-7.1897577680551095,-9.469512772504125,75.78472222222221,4.051177213447166,155.4448765038469,10.15463638305664,17.141010284423828,331,3.3798459,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11508953936672,10.516464741776725]}"
22978,0.24175,0.1543,0.059,0.0842,0.07758,0.1324,0.2222,0.25856668,0.2645,0.27955,0.36295709133188747,0.3328294,0.5464219,0.04493825,0.33296123341864675,-15.006226974169072,-7.047973115203713,-7.958253858965359,70.68948412698411,4.097249496282004,114.93898711106522,43.54679489135742,17.12679672241211,332,5.855595,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11486496054569,10.516913899418784]}"
22979,0.2474,0.16666667,0.0639,0.089175,0.09325,0.13905,0.2193,0.2521,0.2594,0.27195,0.3100623518745916,0.30204543,0.47114706,0.023677997,0.292294627367296,-16.366583824417948,-7.339910187507396,-9.026673636910552,34.713293650793645,3.9741608600516174,42.57072684396553,23.90282440185547,17.130126953125,335,2.0801544,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.1141912240826,10.517587635881872]}"
22980,0.2156,0.13143334,0.05155,0.07715,0.06825,0.1162,0.22771667,0.274325,0.2863,0.29645,0.41638818935448774,0.4226087,0.61500496,0.14086473,0.38274530810903556,-15.848938156181044,-7.192299264944554,-8.65663889123649,105.66468253968256,4.098753008482182,107.85943601977488,33.323711,17.128564834594727,357,4.9938664,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.13125921448088,10.517812214702904]}"
22981,0.18145,0.091875,0.042925,0.06675,0.046741668,0.104033336,0.2383125,0.30015,0.30753332,0.325275,0.5149727782647714,0.49445206,0.73612773,0.2578479,0.45791751737328845,-15.146670904459707,-7.5307191498256,-7.615951754634107,34.37698412698413,3.9263492969573868,31.843009889124005,23.211750030517578,17.132326126098633,337,4.9938674,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11396664526157,10.518036793523933]}"
22982,0.15845,0.0817,0.0402,0.0638,0.049525,0.097,0.2269,0.29075,0.28973332,0.31,0.46719199360682745,0.49836233,0.7080396,0.29292324,0.4293225001441497,-14.742023408842307,-7.790435431913292,-6.951587976929015,49.50198412698413,3.8095508080434124,72.23926248740645,26.342838287353516,17.130115509033203,361,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.13552621208044,10.518036793523933]}"
22983,0.17225833,0.09175,0.04495,0.0659,0.0497375,0.097125,0.23225,0.29565,0.29385,0.31646666,0.4862217844798727,0.5031652,0.71048135,0.2608657,0.4340613848969195,-15.904840899776133,-6.973067303460947,-8.931773596315185,52.3154761904762,3.9391788031349186,46.860837506295866,49.923222,17.128015518188477,336,2.8277314,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11351748761952,10.518485951165992]}"
22984,0.1756,0.09115,0.0456,0.07006667,0.0534,0.10706667,0.24183333,0.2966,0.3015,0.3169,0.4846081685738973,0.47589132,0.69907016,0.26388595,0.4353140655716201,-15.395233196372166,-7.350790564601912,-8.044442631770254,65.51785714285715,4.030183844838887,85.18589773872554,82.71043395996094,17.124202728271484,352,2.1013951,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.13058547801778,10.518710529987022]}"
22985,0.2097,0.119125,0.05015,0.07555,0.06245,0.1159,0.231325,0.2807,0.28725,0.30483332,0.43707349598393097,0.4250279,0.64283675,0.15605193,0.3968459633036332,-15.042111606732956,-7.495045489910941,-7.547066116822014,57.9295634920635,4.085647403788955,61.72703589536468,11.872322082519531,17.138601303100586,337,2.1013968,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11329290879848,10.518935108808053]}"
22986,0.1694,0.093,0.0435,0.0637,0.053233333,0.09516,0.213525,0.2646,0.2722,0.28395,0.4326207299141324,0.48192507,0.67284644,0.23278981,0.3979121931176799,-16.178929076820378,-6.623936720094475,-9.554992356725903,80.01289682539682,4.106188894443987,83.4390697830222,50.24489212036133,17.12863540649414,337,1.3226944,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.1126191723354,10.519608845271142]}"
22987,0.1782,0.094,0.0404,0.06273333,0.047,0.0968,0.2301,0.2926,0.2922,0.31716666,0.4822215238833308,0.5023136,0.7228774,0.24234693,0.43827454975858104,-15.219884622374616,-7.43715670555668,-7.782727916817937,23.816468253968253,3.913114987031843,31.857248165451892,20.58500099182129,17.132537841796875,352,2.6439805,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.1231743769238,10.519608845271142]}"
